6.01151	3.72604
6.01371	6.25374
6.0147	8.74972
6.01798	9.54034
6.02141	10.0157
6.02254	11.4133
6.02625	11.4342
6.02737	12.5311
6.02836	13.6061
6.02953	14.52
6.03052	15.4546
6.03166	16.2546
6.03264	17.0758
6.03376	17.7832
6.03475	18.5112
6.03589	19.1171
6.03921	18.5919
6.04035	19.1309
6.04133	19.7107
6.04245	20.2046
6.04343	20.7319
6.04463	21.1391
6.04562	21.6209
6.04942	20.8243
6.05041	21.2665
6.0542	20.5701
6.05519	20.9786
6.05647	21.261
6.05746	21.6414
6.05858	21.9615
6.05956	22.3169
6.06077	22.5778
6.06176	22.9106
6.06583	22.1482
6.06681	22.4622
6.06793	22.7235
6.07105	22.3295
6.07479	21.7871
6.07578	22.0687
6.07691	22.3015
6.0779	22.5688
6.079	22.796
6.07999	23.0503
6.08114	23.2518
6.08213	23.494
6.08324	23.6964
6.08693	23.1833
6.0881	23.3635
6.09127	23.0206
6.09261	23.1503
6.0936	23.3639
6.09489	23.4989
6.09588	23.7038
6.09703	23.8646
6.09802	24.0613
6.09916	24.2155
6.10015	24.4046
6.10132	24.5453
6.10231	24.7272
6.10347	24.8664
6.10445	25.0415
6.10557	25.1839
6.10655	25.3527
6.11035	24.8693
6.11134	25.0336
6.11248	25.1614
6.11347	25.32
6.11471	25.4184
6.1157	25.5718
6.11687	25.6832
6.12177	25.002
6.12294	25.1129
6.12621	24.801
6.1274	24.9072
6.13072	24.6022
6.13182	24.7215
6.13281	24.8603
6.13393	24.9732
6.13492	25.108
6.13605	25.2141
6.13704	25.3451
6.13819	25.4441
6.1419	25.0805
6.14305	25.1797
6.14404	25.3046
6.14519	25.3994
6.14618	25.5209
6.14732	25.6142
6.14831	25.7325
6.14956	25.8033
6.15055	25.9187
6.15172	26.0023
6.1527	26.1148
6.15387	26.1964
6.15703	25.9423
6.1582	26.0214
6.15918	26.1291
6.16033	26.2106
6.16243	26.1358
6.16341	26.24
6.1644	26.343
6.16539	26.4448
6.16651	26.5244
6.1675	26.6239
6.16849	26.7221
6.16948	26.8192
6.17047	26.9152
6.17146	27.0101
6.17621	26.5241
6.17739	26.59
6.17838	26.683
6.17954	26.7488
6.18266	26.5274
6.18379	26.5979
6.18477	26.6876
6.18592	26.7544
6.18691	26.8422
6.18807	26.9043
6.18906	26.9904
6.19266	26.7087
6.19364	26.7938
6.19491	26.8403
6.1959	26.9237
6.197	26.9903
6.19799	27.0721
6.19918	27.125
6.20017	27.2052
6.20366	26.9494
6.20465	27.0287
6.20576	27.0916
6.20675	27.1694
6.20793	27.2214
6.20892	27.2978
6.21009	27.3495
6.21377	27.08
6.21496	27.1292
6.21595	27.2036
6.21717	27.2477
6.21816	27.3208
6.21931	27.3734
6.22327	27.0799
6.22441	27.1329
6.2254	27.2041
6.22914	26.9475
6.23013	27.018
6.23124	27.0731
6.23223	27.1425
6.23335	27.1967
6.23434	27.2649
6.23564	27.296
6.23663	27.3632
6.23774	27.4151
6.23873	27.4812
6.24008	27.5058
6.24107	27.5709
6.24224	27.6143
6.24539	27.434
6.24664	27.4692
6.24763	27.5327
6.2492	27.5311
6.25019	27.5937
6.25345	27.4078
6.25444	27.4698
6.25559	27.5143
6.25658	27.5754
6.25787	27.6035
6.25886	27.6637
6.26003	27.7037
6.26102	27.763
6.26218	27.8042
6.26316	27.8627
6.26428	27.907
6.26527	27.9646
6.26638	28.0095
6.26737	28.0663
6.26854	28.1038
6.26952	28.1598
6.27302	27.9567
6.27401	28.0123
6.27511	28.0556
6.2761	28.1105
6.27727	28.1467
6.27826	28.2008
6.27944	28.2352
6.28042	28.2886
6.28404	28.079
6.28503	28.132
6.28634	28.1529
6.28733	28.2052
6.28848	28.2416
6.28947	28.2932
6.29064	28.3273
6.29409	28.1404
6.29521	28.1792
6.2962	28.2299
6.2996	28.0527
6.30058	28.1031
6.3018	28.1316
6.30279	28.1813
6.30411	28.2
6.3051	28.2492
6.30626	28.282
6.30725	28.3305
6.30841	28.3634
6.3094	28.4113
6.31056	28.4431
6.31444	28.2284
6.31559	28.2612
6.31658	28.3083
6.31772	28.3421
6.31871	28.3887
6.31984	28.4222
6.32083	28.4683
6.3241	28.313
6.32509	28.3588
6.32837	28.2061
6.32936	28.2516
6.33313	28.0609
6.33412	28.1062
6.33742	27.9583
6.33841	28.0033
6.34207	27.8284
6.34306	27.8732
6.34688	27.6898
6.34787	27.7344
6.34937	27.7378
6.35036	27.7819
6.35167	27.8007
6.35266	27.8444
6.35379	27.8767
6.35478	27.9199
6.35865	27.7379
6.35964	27.7809
6.3608	27.8102
6.36179	27.8527
6.36291	27.8848
6.3639	27.9269
6.36503	27.958
6.36602	27.9997
6.36999	27.8151
6.37098	27.8565
6.37225	27.8764
6.37324	27.9175
6.37453	27.9355
6.37789	27.8008
6.37899	27.8329
6.37998	27.8734
6.38113	27.9019
6.38212	27.9419
6.38322	27.9732
6.38421	28.0128
6.38543	28.0359
6.38642	28.0751
6.38758	28.1017
6.38856	28.1405
6.39183	28.0154
6.39282	28.054
6.39399	28.0795
6.39498	28.1177
6.39627	28.1346
6.39726	28.1725
6.40068	28.0384
6.40167	28.0761
6.40283	28.1022
6.40382	28.1396
6.40493	28.1679
6.40592	28.2049
6.40713	28.2266
6.40812	28.2632
6.41161	28.1274
6.4126	28.1639
6.41371	28.192
6.4147	28.2282
6.41586	28.2525
6.41685	28.2883
6.41814	28.304
6.41912	28.3395
6.42045	28.3519
6.42144	28.3871
6.42485	28.2601
6.42584	28.2952
6.42702	28.3177
6.42801	28.3525
6.42914	28.3775
6.43013	28.412
6.43127	28.436
6.43461	28.3164
6.43576	28.3399
6.43675	28.3739
6.43796	28.3931
6.43895	28.4269
6.4401	28.4506
6.44108	28.484
6.44552	28.2968
6.44651	28.3301
6.44767	28.3523
6.44866	28.3853
6.44985	28.4057
6.45084	28.4385
6.45197	28.4621
6.45296	28.4947
6.45407	28.5193
6.45506	28.5515
6.45617	28.576
6.45951	28.4615
6.46062	28.4862
6.46161	28.5181
6.46273	28.5416
6.46372	28.5732
6.46488	28.594
6.46587	28.6254
6.46711	28.6408
6.47027	28.5399
6.47145	28.5595
6.47244	28.5905
6.47363	28.609
6.47462	28.6398
6.47587	28.6543
6.47983	28.5075
6.48097	28.5293
6.48195	28.5597
6.48306	28.5832
6.48405	28.6134
6.48758	28.4943
6.48856	28.5244
6.48978	28.541
6.49077	28.5709
6.49519	28.4026
6.49618	28.4324
6.49731	28.4539
6.4983	28.4835
6.49941	28.5059
6.50273	28.403
6.50393	28.4205
6.50492	28.4498
6.50611	28.4676
6.5071	28.4966
6.5108	28.3742
6.51179	28.4031
6.51296	28.4216
6.51395	28.4503
6.51516	28.467
6.51615	28.4955
6.51732	28.5137
6.51831	28.5421
6.51945	28.5618
6.52044	28.5899
6.52162	28.6073
6.52502	28.5038
6.52623	28.5197
6.52722	28.5475
6.52834	28.5684
6.52933	28.5961
6.53044	28.6166
6.53143	28.6441
6.53258	28.663
6.53357	28.6903
6.53472	28.7086
6.53824	28.6004
6.53938	28.6194
6.54037	28.6464
6.54164	28.6584
6.54263	28.6852
6.54377	28.704
6.54476	28.7306
6.54815	28.6309
6.54914	28.6574
6.55025	28.6775
6.55124	28.7038
6.55238	28.7223
6.55337	28.7485
6.55447	28.7686
6.55546	28.7946
6.55659	28.8132
6.55758	28.839
6.55873	28.8564
6.562	28.7647
6.56311	28.7843
6.5641	28.8098
6.56524	28.8273
6.56623	28.8527
6.5674	28.8688
6.81012	20.2724
6.81134	20.7175
6.81266	21.5809
6.81396	21.6516
6.81513	21.6732
6.81644	21.6911
6.8257	21.8112
6.82697	21.9334
6.82828	22.1057
6.8319	22.0611
6.83317	22.6964
6.83437	23.3321
6.83792	23.6937
6.83908	23.8143
6.84252	23.8697
6.84603	24.0748
6.84722	24.699
6.84837	25.0697
6.85251	25.0487
6.85368	25.4161
6.8646	25.1943
6.86696	25.6204
6.87931	25.3092
6.88057	25.7113
6.89404	25.3719
6.89541	25.381
6.89661	25.6341
6.90878	25.3852
6.91125	25.7867
6.92337	26.1449
6.94495	26.047
6.95908	27.9735
6.96699	27.787
6.96911	27.7706
6.97134	27.7507
6.97345	27.7347
7.13681	23.9002
7.13859	24.0512
7.13971	24.2157
7.14069	24.5706
7.14168	24.6995
7.14267	24.7532
7.14366	26.9814
7.21032	25.5662
7.2126	25.5535
7.21359	26.946
7.21458	26.9594
7.21656	26.9508
7.21853	26.9423
7.22051	26.9337
7.22249	26.9252
7.22447	26.9168
7.22645	26.9083
7.22842	26.8999
7.22941	26.9132
7.2304	26.9264
7.23139	26.9396
7.23238	26.9528
7.2335	26.9631
7.23449	26.9762
7.23561	26.9865
7.2366	26.9996
7.23758	27.0126
7.23857	27.0257
7.23969	27.0359
7.24068	27.0489
7.24167	27.0619
7.27367	26.4157
7.27466	26.4288
7.27577	26.4393
7.27911	26.4039
7.28025	26.4138
7.28124	26.4268
7.28484	26.3861
7.28583	26.3992
7.2899	26.3493
7.29088	26.3623
7.292	26.3727
7.29299	26.3857
7.29657	26.346
7.29755	26.359
7.29866	26.3695
7.30245	26.3258
7.30364	26.3346
7.30463	26.3475
7.30574	26.358
7.30673	26.3708
7.30788	26.3803
7.30887	26.3931
7.3111	26.3811
7.31209	26.3939
7.31453	26.3775
7.31552	26.3902
7.31664	26.4004
7.31762	26.4131
7.31887	26.4206
7.31986	26.4333
7.32118	26.4393
7.32217	26.452
7.32335	26.4608
7.32434	26.4734
7.32577	26.4772
7.32676	26.4898
7.32791	26.4991
7.3289	26.5116
7.3301	26.5201
7.33108	26.5326
7.33486	26.4897
7.33585	26.5022
7.33702	26.5111
7.3415	26.4544
7.34288	26.4592
7.34612	26.4274
7.34736	26.4348
7.34835	26.4472
7.35227	26.4024
7.35326	26.4148
7.35718	26.3699
7.35817	26.3823
7.35928	26.3924
7.36026	26.4047
7.36156	26.4112
7.36541	26.3681
7.36651	26.3782
7.3675	26.3904
7.37124	26.3497
7.37223	26.362
7.37341	26.3705
7.37668	26.3391
7.37782	26.3484
7.38109	26.3171
7.3822	26.327
7.38319	26.3392
7.38433	26.3483
7.38752	26.3188
7.38867	26.3277
7.39182	26.299
7.39306	26.3064
7.39405	26.3185
7.3976	26.2823
7.39859	26.2944
7.39969	26.3043
7.40068	26.3164
7.40183	26.3254
7.40282	26.3374
7.40393	26.347
7.40739	26.3128
7.40852	26.3221
7.40951	26.3341
7.41066	26.343
7.41165	26.3549
7.41276	26.3644
7.41636	26.3278
7.41775	26.3323
7.41874	26.3441
7.41992	26.3523
7.42091	26.3641
7.42203	26.3736
7.42548	26.3399
7.42659	26.3493
7.42758	26.3611
7.42871	26.3703
7.4297	26.3821
7.43091	26.3898
7.43189	26.4015
7.43596	26.3567
7.43695	26.3684
7.43814	26.3764
7.43912	26.388
7.44027	26.3968
7.44126	26.4084
7.44472	26.3748
7.44571	26.3864
7.44687	26.3949
7.44786	26.4065
7.44901	26.4151
7.45	26.4267
7.45116	26.4352
7.45215	26.4467
7.45327	26.4557
7.45426	26.4672
7.45563	26.4718
7.45662	26.4833
7.45775	26.4922
7.45874	26.5036
7.46233	26.4679
7.46331	26.4793
7.46733	26.436
7.46832	26.4474
7.46949	26.4555
7.47259	26.4289
7.47377	26.437
7.47476	26.4483
7.4783	26.4139
7.47929	26.4252
7.48045	26.4334
7.48144	26.4447
7.4826	26.453
7.48608	26.4198
7.48723	26.4283
7.48822	26.4396
7.49196	26.402
7.49295	26.4133
7.49407	26.4222
7.49506	26.4334
7.49635	26.4391
7.49734	26.4503
7.50118	26.4112
7.50217	26.4224
7.50329	26.4313
7.50427	26.4424
7.50548	26.4496
7.50647	26.4607
7.51004	26.4266
7.51103	26.4377
7.5147	26.4019
7.51569	26.413
7.51681	26.4218
7.5178	26.4329
7.52166	26.3939
7.52265	26.4049
7.52388	26.4117
7.52487	26.4227
7.52598	26.4317
7.52696	26.4426
7.53047	26.41
7.53146	26.421
7.53273	26.4271
7.53372	26.4381
7.53483	26.4468
7.53582	26.4577
7.53921	26.4273
7.5402	26.4382
7.54148	26.4439
7.54247	26.4548
7.54603	26.4216
7.54702	26.4324
7.54822	26.4396
7.55164	26.409
7.55294	26.4145
7.55393	26.4253
7.55506	26.4337
7.55837	26.4051
7.55955	26.4126
7.56054	26.4233
7.56167	26.4317
7.56266	26.4424
7.56388	26.4491
7.56487	26.4598
7.56899	26.4177
7.56997	26.4284
7.57108	26.437
7.57207	26.4476
7.57322	26.4557
7.57421	26.4663
7.57757	26.437
7.57856	26.4476
7.5798	26.4539
7.58079	26.4645
7.58196	26.4721
7.58534	26.4426
7.58656	26.4494
7.58755	26.4599
7.58866	26.4684
7.58965	26.4789
7.59087	26.4855
7.59186	26.496
7.5952	26.4674
7.59619	26.4778
7.5974	26.4847
7.59839	26.4951
7.60163	26.4682
7.60262	26.4786
7.60378	26.4863
7.60477	26.4967
7.60865	26.4593
7.60964	26.4697
7.61079	26.4775
7.61178	26.4878
7.61518	26.4586
7.61617	26.469
7.61728	26.4773
7.61827	26.4876
7.62253	26.4445
7.62352	26.4548
7.62468	26.4623
7.62567	26.4726
7.62683	26.48
7.62995	26.4555
7.63108	26.4635
7.63207	26.4738
7.6332	26.4817
7.63419	26.4919
7.63531	26.5001
7.63855	26.4737
7.63971	26.4811
7.6407	26.4913
7.6422	26.4932
7.64319	26.5034
7.64707	26.467
7.64806	26.4771
7.64937	26.482
7.65036	26.4921
7.65156	26.4988
7.65484	26.4723
7.65595	26.4804
7.65694	26.4905
7.65806	26.4985
7.66156	26.4684
7.66272	26.4757
7.66371	26.4857
7.66482	26.4938
7.66581	26.5038
7.66699	26.5108
7.66798	26.5208
7.67204	26.482
7.67303	26.492
7.67444	26.4953
7.67543	26.5052
7.67655	26.5131
7.67965	26.4897
7.68093	26.495
7.68192	26.5049
7.68303	26.513
7.68633	26.4864
7.6875	26.4935
7.68849	26.5034
7.68965	26.5106
7.6929	26.4849
7.69417	26.4905
7.69516	26.5003
7.69626	26.5084
7.69975	26.4792
7.70088	26.4868
7.70187	26.4966
7.70302	26.5039
7.70401	26.5136
7.70516	26.5209
7.70887	26.4885
7.71002	26.4958
7.711	26.5055
7.71227	26.511
7.71326	26.5207
7.71442	26.5278
7.7154	26.5375
7.71958	26.498
7.72057	26.5077
7.72172	26.5149
7.72271	26.5246
7.72399	26.5297
7.72777	26.4965
7.7289	26.504
7.72989	26.5137
7.73105	26.5206
7.73204	26.5303
7.73319	26.5373
7.73644	26.5124
7.73759	26.5195
7.73858	26.529
7.73974	26.536
7.74322	26.5077
7.74451	26.5126
7.7455	26.5222
7.7466	26.5299
7.74988	26.5048
7.75099	26.5125
7.75198	26.522
7.75327	26.5269
7.7571	26.4935
7.75823	26.5009
7.75921	26.5104
7.76033	26.518
7.76357	26.4936
7.76471	26.5007
7.7657	26.5101
7.76683	26.5174
7.77046	26.4872
7.77162	26.4942
7.77261	26.5036
7.77376	26.5105
7.77475	26.5199
7.77593	26.5264
7.77911	26.5031
7.78031	26.5094
7.7813	26.5187
7.78257	26.5239
7.78575	26.5007
7.78701	26.5059
7.788	26.5152
7.7891	26.5229
7.79009	26.5322
7.79127	26.5387
7.79226	26.548
7.79342	26.5547
7.79677	26.5291
7.79787	26.5366
7.79886	26.5458
7.80008	26.5517
7.80107	26.561
7.80502	26.5265
7.80601	26.5358
7.80715	26.5428
7.80814	26.552
7.8093	26.5586
7.81029	26.5678
7.81357	26.5434
7.81456	26.5526
7.81568	26.5598
7.81667	26.5689
7.82002	26.5436
7.82101	26.5527
7.82228	26.5576
7.82327	26.5667
7.82679	26.539
7.82778	26.5481
7.82893	26.5548
7.82992	26.5639
7.83333	26.538
7.83432	26.547
7.83542	26.5544
7.83641	26.5635
7.83994	26.5358
7.84093	26.5448
7.84207	26.5518
7.84305	26.5608
7.8442	26.5676
7.8477	26.5404
7.84887	26.5468
7.84986	26.5558
7.85115	26.5604
7.85214	26.5694
7.85326	26.5764
7.85425	26.5854
7.85753	26.5616
7.85852	26.5705
7.85963	26.5777
7.86062	26.5866
7.86178	26.593
7.86277	26.6019
7.86648	26.572
7.86747	26.5809
7.86868	26.5867
7.86967	26.5956
7.87078	26.6026
7.87177	26.6114
7.87288	26.6186
7.8761	26.5957
7.87723	26.6026
7.87822	26.6114
7.8822	26.5779
7.88319	26.5867
7.88438	26.5927
7.88537	26.6015
7.88648	26.6086
7.88747	26.6174
7.89117	26.5879
7.89216	26.5967
7.89332	26.603
7.89431	26.6117
7.89766	26.5874
7.89865	26.5961
7.89981	26.6024
7.9008	26.6111
7.90417	26.5866
7.90516	26.5953
7.90645	26.5997
7.90744	26.6084
7.91138	26.576
7.91237	26.5847
7.91356	26.5905
7.91455	26.5992
7.91571	26.6054
7.91988	26.57
7.921	26.5769
7.92199	26.5855
7.92311	26.5923
7.92409	26.6009
7.92521	26.6079
7.92833	26.587
7.92948	26.5934
7.93047	26.602
7.9317	26.6071
7.93269	26.6157
7.93385	26.6219
7.93727	26.5971
7.93846	26.6029
7.93945	26.6115
7.94058	26.618
7.94157	26.6265
7.94546	26.5953
7.94645	26.6038
7.94762	26.6099
7.9486	26.6184
7.94971	26.6253
7.9507	26.6338
7.95193	26.6389
7.95519	26.6166
7.95634	26.6228
7.95733	26.6313
7.9608	26.606
7.96178	26.6145
7.96291	26.621
7.9639	26.6294
7.96501	26.6362
7.966	26.6446
7.96928	26.6221
7.97027	26.6305
7.9714	26.637
7.97238	26.6454
7.97352	26.6518
7.97662	26.6317
7.9779	26.6361
7.97889	26.6445
7.98009	26.65
7.98218	26.6435
7.98317	26.6518
7.98416	26.6601
7.98515	26.6684
7.98627	26.675
7.98726	26.6833
7.98825	26.6916
7.98923	26.6999
7.99022	26.7082
7.99134	26.7147
7.99233	26.7229
7.99332	26.7312
7.99431	26.7394
7.9953	26.7477
7.99629	26.7559
7.99728	26.7641
7.99826	26.7723
7.99938	26.7788
8.00037	26.787
8.00136	26.7952
8.00235	26.8034
8.00334	26.8115
8.00433	26.8197
8.00532	26.8279
8.00644	26.8343
8.00743	26.8424
8.00842	26.8505
8.00954	26.8569
8.01052	26.865
8.01151	26.8731
8.0125	26.8813
8.01349	26.8893
8.01461	26.8957
8.0156	26.9038
8.01659	26.9118
8.01758	26.9199
8.01857	26.928
8.03743	26.6997
8.03842	26.7078
8.03954	26.7141
8.04053	26.7222
8.04164	26.7286
8.04511	26.7042
8.04629	26.7098
8.04728	26.7178
8.04856	26.7221
8.05176	26.7012
8.05289	26.7075
8.05388	26.7155
8.055	26.7218
8.06829	26.5708
8.06948	26.5763
8.07047	26.5843
8.07376	26.5628
8.07475	26.5708
8.07603	26.5751
8.0792	26.5552
8.08039	26.5606
8.08138	26.5686
8.08256	26.574
8.08355	26.582
8.08467	26.5883
8.08566	26.5963
8.08916	26.5722
8.09015	26.5802
8.09128	26.5863
8.09226	26.5943
8.09341	26.6001
8.0944	26.6081
8.09558	26.6136
8.09884	26.5926
8.09999	26.5985
8.10098	26.6064
8.10214	26.6121
8.10313	26.62
8.10427	26.626
8.10526	26.6338
8.10638	26.64
8.10737	26.6478
8.10868	26.6517
