1.0137	3.12943
1.01608	5.33387
1.01707	7.53727
1.02143	8.00546
1.02241	9.56537
1.02371	10.852
1.02802	10.7134
1.02918	11.7572
1.03017	12.7933
1.03563	12.0335
1.03761	12.5409
1.03988	12.9017
1.04087	13.6388
1.04303	13.9508
1.04522	14.2232
1.04951	13.8565
1.05162	14.1212
1.05376	14.3576
1.05688	14.3238
1.05799	14.7886
1.05898	15.2677
1.06233	15.1345
1.06443	15.3078
1.0656	15.6875
1.07193	14.9034
1.07427	15.0119
1.07526	15.3844
1.07954	15.0949
1.08053	15.442
1.08167	15.7512
1.08386	15.852
1.08606	15.9447
1.08819	16.0456
1.09152	15.9309
1.09349	16.0526
1.09502	16.2454
1.10026	15.8251
1.10258	15.8851
1.10455	15.9948
1.10688	16.0481
1.10886	16.1505
1.11114	16.2039
1.11535	15.9843
1.11649	16.1963
1.11748	16.425
1.12075	16.3357
1.12301	16.3842
1.12419	16.5733
1.12731	16.5043
1.12987	16.5093
1.13054	16.6306
1.13498	16.4007
1.13597	16.5968
1.13714	16.7672
1.14344	16.3301
1.14569	16.3722
1.14668	16.5541
1.15041	16.4284
1.15239	16.4966
1.15479	16.518
1.15801	16.4529
1.15918	16.6011
1.16116	16.6635
1.16785	16.2541
1.16884	16.4129
1.16997	16.5559
1.17195	16.6148
1.1743	16.6369
1.17628	16.6935
1.17666	16.6937
1.17988	16.6334
1.18233	16.645
1.1832	16.7682
1.18669	16.6846
1.18859	16.7235
1.18989	16.8246
1.19084	16.9555
1.19206	17.0617
1.19414	17.0898
1.19951	16.8447
1.20042	16.9629
1.20252	16.989
1.20919	16.6526
1.21135	16.6851
1.21222	16.7913
1.21546	16.7385
1.21757	16.7551
1.21868	16.8578
1.22275	16.7422
1.22391	16.8471
1.22591	16.8616
1.23144	16.6445
1.23341	16.6872
1.23445	16.7716
1.23544	16.8833
1.23647	16.9749
1.2386	16.9951
1.24067	17.0189
1.24607	16.8202
1.24875	16.8111
1.25061	16.8343
1.25289	16.8524
1.2538	16.9456
1.25593	16.9646
1.25908	16.9163
1.26026	16.9971
1.26246	17.0107
1.26581	16.9503
1.26775	16.9805
1.27101	16.9275
1.27196	17.0189
1.27536	16.9577
1.27746	16.9766
1.27873	17.0466
1.27968	17.1352
1.28188	17.1465
1.28398	17.1638
1.28729	17.1087
1.28923	17.1356
1.29154	17.1406
1.29474	17.0936
1.2968	17.1126
1.29993	17.0707
1.30226	17.0748
1.30547	17.0294
1.30753	17.0485
1.3096	17.0666
1.31283	17.0215
1.31477	17.0468
1.31797	17.0036
1.32008	17.02
1.32331	16.9762
1.32525	17.0009
1.32755	17.0068
1.32949	17.031
1.33273	16.988
1.33482	17.0046
1.33693	17.0198
2.40167	8.55069
2.45693	8.25584
2.69678	7.11408
2.69876	7.13104
2.7175	7.07822
2.71964	7.0943
2.72076	7.11464
2.73347	7.08719
2.73575	7.10259
2.73773	7.11918
2.75001	7.09374
2.75225	7.10914
2.75436	7.12503
2.75748	7.13677
2.75971	7.15208
2.76169	7.16839
2.77344	7.14509
2.77561	7.16048
2.77781	7.17574
2.78218	7.18221
2.78449	7.19695
2.78704	7.21067
2.78917	7.22606
2.79135	7.24121
2.79347	7.25654
2.80534	7.23257
2.80777	7.2466
2.80975	7.26237
2.81537	7.26351
2.81749	7.27862
2.81871	7.29729
2.82284	7.30428
2.8251	7.31876
2.82608	7.33828
