Waf: Entering directory `/home/joftware/ns-allinone-3.29/ns-3.29/build'
Waf: Leaving directory `/home/joftware/ns-allinone-3.29/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.915s)
1	1.10258	15.8851
0	1.10357	19.8739
1	1.10455	15.9948
0	1.10568	19.881
1	1.10688	16.0481
0	1.10787	19.8763
1	1.10886	16.1505
0	1.10997	19.8853
1	1.11114	16.2039
0	1.11213	19.885
0	1.11312	20.0903
0	1.11436	20.2469
1	1.11535	15.9843
1	1.11649	16.1963
1	1.11748	16.425
0	1.11864	19.8787
0	1.11976	20.0511
1	1.12075	16.3357
0	1.12174	20.0776
1	1.12301	16.3842
1	1.12419	16.5733
0	1.12518	19.8679
0	1.12617	20.052
1	1.12731	16.5043
0	1.12888	19.9631
1	1.12987	16.5093
1	1.13054	16.6306
0	1.13167	19.866
0	1.13286	20.0097
0	1.13385	20.1822
1	1.13498	16.4007
1	1.13597	16.5968
1	1.13714	16.7672
0	1.13813	19.8673
0	1.13912	20.0343
0	1.14032	20.1694
0	1.1413	20.3318
0	1.14245	20.4689
1	1.14344	16.3301
0	1.14458	20.4646
1	1.14569	16.3722
1	1.14668	16.5541
0	1.14825	20.2462
0	1.14924	20.3994
1	1.15041	16.4284
0	1.1514	20.3919
1	1.15239	16.4966
0	1.15359	20.3804
1	1.15479	16.518
0	1.15578	20.3696
0	1.15677	20.5146
1	1.15801	16.4529
1	1.15918	16.6011
0	1.16017	20.3466
1	1.16116	16.6635
0	1.16232	20.3406
0	1.16353	20.4534
0	1.16451	20.5911
0	1.16573	20.6989
0	1.16672	20.8333
1	1.16785	16.2541
1	1.16884	16.4129
1	1.16997	16.5559
0	1.17096	20.5667
1	1.17195	16.6148
0	1.17312	20.5582
1	1.1743	16.6369
0	1.17529	20.5482
1	1.17628	16.6935
1	1.17666	16.6937
0	1.17765	20.5168
0	1.17889	20.6142
1	1.17988	16.6334
0	1.18102	20.6085
1	1.18233	16.645
1	1.1832	16.7682
0	1.1845	20.4518
0	1.18549	20.5739
1	1.18669	16.6846
0	1.18768	20.5626
1	1.18859	16.7235
1	1.18989	16.8246
1	1.19084	16.9555
1	1.19206	17.0617
0	1.19304	20.2134
1	1.19414	17.0898
0	1.19525	20.2045
0	1.19624	20.3212
0	1.19739	20.4205
0	1.19838	20.5348
1	1.19951	16.8447
1	1.20042	16.9629
0	1.20157	20.4219
1	1.20252	16.989
0	1.20351	20.438
0	1.20479	20.5199
0	1.20578	20.6296
0	1.20707	20.708
0	1.20806	20.8157
1	1.20919	16.6526
0	1.21036	20.7916
1	1.21135	16.6851
1	1.21222	16.7913
0	1.21334	20.7019
0	1.21447	20.7935
1	1.21546	16.7385
0	1.21644	20.8016
1	1.21757	16.7551
1	1.21868	16.8578
0	1.21966	20.6919
0	1.22065	20.7935
0	1.22176	20.8833
1	1.22275	16.7422
1	1.22391	16.8471
0	1.22489	20.7827
1	1.22591	16.8616
0	1.22723	20.7579
0	1.22822	20.8559
0	1.22932	20.9422
0	1.23031	21.0385
1	1.23144	16.6445
0	1.23243	21.0317
1	1.23341	16.6872
1	1.23445	16.7716
1	1.23544	16.8833
1	1.23647	16.9749
0	1.23746	20.7664
1	1.2386	16.9951
0	1.23972	20.7493
1	1.24067	17.0189
0	1.24166	20.7602
0	1.24278	20.8412
0	1.24377	20.9326
0	1.24508	20.9958
1	1.24607	16.8202
0	1.24724	20.986
1	1.24875	16.8111
0	1.24974	20.9473
1	1.25061	16.8343
0	1.25172	20.9527
1	1.25289	16.8524
1	1.2538	16.9456
0	1.25498	20.8531
1	1.25593	16.9646
0	1.25692	20.8626
0	1.25813	20.9307
1	1.25908	16.9163
1	1.26026	16.9971
0	1.26125	20.8451
1	1.26246	17.0107
0	1.26369	20.8151
0	1.26467	20.8993
1	1.26581	16.9503
0	1.2668	20.8935
1	1.26775	16.9805
0	1.26895	20.8859
0	1.27006	20.9589
1	1.27101	16.9275
1	1.27196	17.0189
0	1.27322	20.8735
0	1.27441	20.9394
1	1.27536	16.9577
0	1.27635	20.9476
1	1.27746	16.9766
1	1.27873	17.0466
1	1.27968	17.1352
0	1.28093	20.7584
1	1.28188	17.1465
0	1.28287	20.7677
1	1.28398	17.1638
0	1.28512	20.7544
0	1.28611	20.8326
1	1.28729	17.1087
0	1.28828	20.8241
1	1.28923	17.1356
0	1.29037	20.8218
1	1.29154	17.1406
0	1.29253	20.8152
0	1.29351	20.8911
1	1.29474	17.0936
0	1.29585	20.871
1	1.2968	17.1126
0	1.29779	20.8791
0	1.29898	20.9396
1	1.29993	17.0707
0	1.30111	20.9335
1	1.30226	17.0748
0	1.30324	20.9278
0	1.30423	21.0007
1	1.30547	17.0294
0	1.30658	20.98
1	1.30753	17.0485
0	1.30852	20.9871
1	1.3096	17.0666
0	1.31074	20.9746
0	1.31173	21.0457
1	1.31283	17.0215
0	1.31382	21.0426
1	1.31477	17.0468
0	1.31592	21.0384
0	1.31702	21.1002
1	1.31797	17.0036
0	1.31896	21.1064
1	1.32008	17.02
0	1.32123	21.0908
0	1.32222	21.1591
1	1.32331	16.9762
0	1.3243	21.1556
1	1.32525	17.0009
0	1.32641	21.1505
1	1.32755	17.0068
0	1.32854	21.1439
1	1.32949	17.031
0	1.33067	21.1371
0	1.33178	21.1956
1	1.33273	16.988
0	1.33372	21.2009
1	1.33482	17.0046
0	1.33598	21.1863
1	1.33693	17.0198
0	1.33791	21.1916
0	1.33909	21.2447
0	1.34008	21.309
0	1.3412	21.3649
0	1.34218	21.4284
0	1.34563	21.3387
0	1.34662	21.4015
0	1.47776	15.7965
0	1.48126	15.9488
0	1.48727	15.9281
0	1.49077	16.1641
0	1.49328	16.3426
0	1.49446	16.477
0	1.49691	17.4312
0	1.49806	17.4773
0	1.49925	17.6931
0	1.5017	17.863
0	1.5029	17.9909
0	1.50425	18.1128
0	1.50556	18.2356
0	1.50688	18.442
0	1.50803	18.7377
0	1.50932	18.7746
0	1.51168	18.7717
0	1.51459	18.8321
0	1.51852	18.9375
0	1.52121	19.6626
0	1.52743	19.5931
0	1.53107	20.1857
0	1.55137	19.5204
0	1.55377	19.5903
0	1.55836	19.66
0	1.56234	19.7493
0	1.56578	21.0695
0	1.56693	21.1022
0	1.56905	21.0992
0	1.57122	21.094
0	1.57337	21.0897
0	1.57547	21.0872
0	1.57761	21.0832
0	1.57972	21.0807
0	1.58185	21.0771
0	1.58395	21.0747
0	1.58608	21.0713
0	1.58837	21.062
0	1.59049	21.0592
0	1.5926	21.0564
0	1.59476	21.0521
0	1.59686	21.0497
0	1.59911	21.0423
0	1.60137	21.0346
0	1.60348	21.0322
0	1.60558	21.0299
0	1.60771	21.0269
0	1.60983	21.024
0	1.61082	21.0602
0	1.61443	21.0064
0	1.61542	21.0423
0	1.61781	21.0301
0	1.6188	21.0658
0	1.6211	21.0568
0	1.62325	21.0529
0	1.62452	21.0789
0	1.62551	21.1141
0	1.62668	21.1431
0	1.62767	21.1781
0	1.63129	21.1245
0	1.6336	21.1152
0	1.63694	21.0717
0	1.63909	21.0679
0	1.64135	21.0607
0	1.64234	21.095
0	1.64348	21.1242
0	1.64557	21.1222
0	1.64656	21.1562
0	1.64771	21.1848
0	1.6487	21.2186
0	1.65004	21.2408
0	1.65103	21.2744
0	1.65233	21.2977
0	1.65332	21.3311
0	1.65457	21.3557
0	1.65556	21.3889
0	1.6567	21.4171
0	1.65769	21.4501
0	1.6588	21.4792
0	1.65978	21.512
0	1.661	21.5374
0	1.66199	21.57
0	1.66315	21.597
0	1.66413	21.6294
0	1.66535	21.6542
0	1.66634	21.6864
0	1.66753	21.7119
0	1.66852	21.744
0	1.66969	21.77
0	1.67068	21.8018
0	1.67179	21.8296
0	1.67278	21.8612
0	1.67519	21.8468
0	1.67618	21.8783
0	1.67731	21.9049
0	1.6783	21.9362
0	1.68088	21.9162
0	1.68187	21.9473
0	1.68301	21.9734
0	1.684	22.0043
0	1.68517	22.0292
0	1.68616	22.0599
0	1.68867	22.0418
0	1.69089	22.0332
0	1.69321	22.0212
0	1.6942	22.0516
0	1.69551	22.0716
0	1.6965	22.1018
0	1.69763	22.1275
0	1.69862	22.1575
0	1.69977	22.1823
0	1.70076	22.2122
0	1.70193	22.2363
0	1.70292	22.266
0	1.70403	22.2918
0	1.70502	22.3213
0	1.70627	22.3425
0	1.70726	22.3719
0	1.70842	22.3959
0	1.7094	22.4251
0	1.71071	22.4443
0	1.7117	22.4734
0	1.7128	22.4988
0	1.71379	22.5277
0	1.7149	22.5526
0	1.71589	22.5814
0	1.71707	22.6039
0	1.71806	22.6325
0	1.71925	22.6547
0	1.72024	22.6831
0	1.7214	22.7061
0	1.72239	22.7344
0	1.72351	22.7583
0	1.7245	22.7864
0	1.72561	22.8107
0	1.72784	22.7998
0	1.72896	22.8237
0	1.72994	22.8515
0	1.7323	22.8366
0	1.73329	22.8642
0	1.73444	22.8867
0	1.73543	22.9143
0	1.73659	22.9365
0	1.73757	22.9639
0	1.73871	22.9865
0	1.74087	22.9774
0	1.74338	22.9577
0	1.74437	22.9848
0	1.74682	22.9668
0	1.74781	22.9937
0	1.74898	23.0148
0	1.74997	23.0417
0	1.75112	23.0635
0	1.75211	23.0901
0	1.75327	23.1117
0	1.75425	23.1383
0	1.75537	23.161
0	1.75635	23.1874
0	1.75751	23.2087
0	1.7585	23.235
0	1.75979	23.2518
0	1.76078	23.2779
0	1.7619	23.3
0	1.76289	23.326
0	1.76418	23.3428
0	1.76517	23.3687
0	1.76631	23.3898
0	1.7673	23.4155
0	1.76846	23.4361
0	1.76945	23.4617
0	1.77064	23.481
0	1.77163	23.5064
0	1.77278	23.5269
0	1.77377	23.5522
0	1.77494	23.572
0	1.77593	23.5973
0	1.7771	23.6168
0	1.77809	23.6419
0	1.78054	23.6226
0	1.78153	23.6476
0	1.78268	23.6676
0	1.78367	23.6925
0	1.78617	23.6715
0	1.78716	23.6962
0	1.78834	23.7153
0	1.78933	23.7399
0	1.79048	23.7596
0	1.79147	23.7841
0	1.7941	23.7593
0	1.79509	23.7837
0	1.79761	23.7621
0	1.7986	23.7863
0	1.80093	23.7707
0	1.80192	23.7948
0	1.80306	23.8144
0	1.80405	23.8384
0	1.80527	23.8558
0	1.80625	23.8797
0	1.80752	23.8952
0	1.80851	23.919
0	1.80965	23.9385
0	1.81064	23.9622
0	1.81184	23.9795
0	1.81283	24.0031
0	1.81394	24.023
0	1.81493	24.0464
0	1.81605	24.0661
0	1.81704	24.0894
0	1.81826	24.1058
0	1.81925	24.129
0	1.82036	24.1485
0	1.82135	24.1717
0	1.82248	24.1907
0	1.82347	24.2138
0	1.82466	24.2306
0	1.82565	24.2535
0	1.82699	24.2662
0	1.82798	24.289
0	1.82911	24.3074
0	1.8301	24.3301
0	1.83124	24.3484
0	1.83223	24.371
0	1.83463	24.3523
0	1.83562	24.3748
0	1.83684	24.3904
0	1.83783	24.4128
0	1.84025	24.3936
0	1.84124	24.4159
0	1.84238	24.4337
0	1.84337	24.4559
0	1.8446	24.4711
0	1.84558	24.4932
0	1.84801	24.4738
0	1.84899	24.4958
0	1.85016	24.5128
0	1.85233	24.5006
0	1.85348	24.5177
0	1.85569	24.5047
0	1.85679	24.5231
0	1.85778	24.5448
0	1.85897	24.5608
0	1.85996	24.5824
0	1.86116	24.5978
0	1.86215	24.6193
0	1.86326	24.6374
0	1.86425	24.6588
0	1.86544	24.6745
0	1.86643	24.6958
0	1.86756	24.7129
0	1.86855	24.7342
0	1.86976	24.7492
0	1.87075	24.7703
0	1.87188	24.7872
0	1.87287	24.8083
0	1.87401	24.825
0	1.875	24.8459
0	1.87611	24.8635
0	1.8771	24.8843
0	1.8783	24.8991
0	1.87929	24.9199
0	1.88066	24.9297
0	1.88165	24.9503
0	1.88279	24.9668
0	1.88377	24.9874
0	1.88493	25.0032
0	1.88592	25.0237
0	1.88711	25.0385
0	1.88939	25.0224
0	1.89081	25.0308
0	1.8918	25.0511
0	1.89296	25.0664
0	1.89531	25.0486
0	1.89646	25.0643
0	1.89745	25.0844
0	1.89862	25.0995
0	1.89961	25.1195
0	1.90092	25.1306
0	1.90311	25.1171
0	1.90446	25.1271
0	1.90664	25.1139
0	1.90776	25.1301
0	1.9101	25.1127
0	1.91124	25.1284
0	1.91223	25.1482
0	1.91345	25.1613
0	1.91444	25.181
0	1.91571	25.193
0	1.9167	25.2126
0	1.9178	25.2289
0	1.91879	25.2484
0	1.91998	25.2625
0	1.92097	25.2819
0	1.92211	25.2972
0	1.92309	25.3166
0	1.92425	25.3314
0	1.92524	25.3507
0	1.92639	25.3654
0	1.92738	25.3846
0	1.9286	25.3974
0	1.92959	25.4165
0	1.93078	25.4301
0	1.93177	25.4492
0	1.93287	25.465
0	1.93386	25.484
0	1.93503	25.4979
0	1.93602	25.5168
0	1.93715	25.5317
0	1.93814	25.5505
0	1.93933	25.5637
0	1.94032	25.5824
0	1.94152	25.5955
0	1.94367	25.5826
0	1.94483	25.5965
0	1.94582	25.6151
0	1.94698	25.629
0	1.94912	25.6163
0	1.95038	25.6274
0	1.95137	25.6458
0	1.95248	25.661
0	1.95347	25.6793
0	1.95475	25.6899
0	1.95694	25.6759
0	1.95805	25.6909
0	1.9602	25.678
0	1.96133	25.6924
0	1.96378	25.6716
0	1.96491	25.6858
0	1.9659	25.7039
0	1.96721	25.7135
0	1.9682	25.7315
0	1.96933	25.7459
0	1.97032	25.7638
0	1.97144	25.7781
0	1.97243	25.796
0	1.97355	25.8103
0	1.97454	25.8282
0	1.97568	25.842
0	1.97667	25.8598
0	1.97779	25.874
0	1.97877	25.8916
0	1.9799	25.9058
0	1.98089	25.9234
0	1.98202	25.9372
0	1.983	25.9547
0	1.98419	25.9671
0	1.98518	25.9846
0	1.98635	25.9971
0	1.98734	26.0145
0	1.98855	26.0261
0	1.98953	26.0434
0	1.99085	26.0522
0	1.99184	26.0695
0	1.99297	26.083
0	1.99511	26.0698
0	1.99624	26.0834
0	1.99723	26.1006
0	1.99839	26.1132
0	1.99938	26.1302
0	2.00165	26.1136
0	2.00264	26.1307
0	2.00375	26.1445
0	2.00474	26.1614
0	2.00585	26.1752
0	2.00684	26.192
0	2.008	26.2044
0	2.01017	26.1907
0	2.01144	26.2
0	2.01372	26.1835
0	2.01486	26.1963
0	2.01585	26.213
0	2.01824	26.1936
0	2.01923	26.2102
0	2.02049	26.2198
0	2.02148	26.2364
0	2.02267	26.2479
0	2.02366	26.2644
0	2.02478	26.2774
0	2.02577	26.2939
0	2.02693	26.3059
0	2.02792	26.3223
0	2.0291	26.3338
0	2.03009	26.3501
0	2.03122	26.3628
0	2.03221	26.3791
0	2.03335	26.3916
0	2.03434	26.4078
0	2.03545	26.4209
0	2.03643	26.4371
0	2.03755	26.45
0	2.03854	26.4661
0	2.03976	26.4763
0	2.04075	26.4923
0	2.04194	26.5032
0	2.04293	26.5192
0	2.04416	26.5291
0	2.04514	26.545
0	2.04629	26.5569
0	2.04728	26.5728
0	2.0496	26.5549
0	2.05059	26.5707
0	2.05176	26.5819
0	2.05275	26.5976
0	2.05386	26.6102
0	2.05485	26.6259
0	2.05719	26.6075
0	2.05818	26.6232
0	2.0595	26.6306
0	2.06049	26.6462
0	2.06178	26.6541
0	2.06277	26.6696
0	2.06546	26.6424
0	2.06645	26.6579
0	2.06886	26.6379
0	2.06985	26.6534
0	2.07104	26.664
0	2.07202	26.6794
0	2.07464	26.6544
0	2.07563	26.6697
0	2.07683	26.6799
0	2.07782	26.6952
0	2.07938	26.6963
0	2.08037	26.7116
0	2.08157	26.7215
0	2.08256	26.7367
0	2.0837	26.748
0	2.08469	26.7631
0	2.08589	26.773
0	2.08688	26.7881
0	2.08802	26.7996
0	2.08901	26.8146
0	2.09014	26.8261
0	2.09113	26.8411
0	2.09237	26.8498
0	2.09336	26.8647
0	2.09455	26.8747
0	2.09554	26.8896
0	2.09672	26.8996
0	2.09771	26.9145
0	2.09882	26.9264
0	2.09981	26.9412
0	2.10104	26.95
0	2.10203	26.9647
0	2.10314	26.9764
0	2.10543	26.9592
0	2.10656	26.9704
0	2.10755	26.985
0	2.10867	26.9966
0	2.10966	27.0112
0	2.11078	27.0224
0	2.11303	27.0064
0	2.11415	27.0176
0	2.11514	27.0321
0	2.11631	27.0422
0	2.1173	27.0566
0	2.11848	27.0665
0	2.11947	27.0809
0	2.12058	27.0923
0	2.12272	27.0787
0	2.12389	27.0888
0	2.12606	27.0748
0	2.12739	27.0807
0	2.12838	27.095
0	2.12951	27.1059
0	2.1317	27.0913
0	2.13284	27.1018
0	2.13383	27.116
0	2.13497	27.1265
0	2.13596	27.1406
0	2.13715	27.1499
0	2.13814	27.164
0	2.13928	27.1745
0	2.14027	27.1885
0	2.14139	27.1994
0	2.14238	27.2134
0	2.14352	27.2237
0	2.14451	27.2376
0	2.14566	27.2478
0	2.14665	27.2617
0	2.14781	27.2715
0	2.1488	27.2853
0	2.14993	27.2958
0	2.15092	27.3096
0	2.15205	27.3198
0	2.15304	27.3336
0	2.15435	27.3397
0	2.15534	27.3535
0	2.15648	27.3637
0	2.15746	27.3773
0	2.15865	27.3864
0	2.16083	27.372
0	2.16201	27.3809
0	2.163	27.3945
0	2.16415	27.4043
0	2.16514	27.4179
0	2.16626	27.4283
0	2.16849	27.4125
0	2.16966	27.4218
0	2.17065	27.4352
0	2.17176	27.4459
0	2.17275	27.4594
0	2.17388	27.4694
0	2.17487	27.4827
0	2.17602	27.4924
0	2.17822	27.4773
0	2.17946	27.4849
0	2.18175	27.4679
0	2.18294	27.4765
0	2.18393	27.4897
0	2.18523	27.4957
0	2.18738	27.4822
0	2.18849	27.4926
0	2.18948	27.5058
0	2.19062	27.5153
0	2.19161	27.5285
0	2.19277	27.5377
0	2.19376	27.5508
0	2.19501	27.5579
0	2.196	27.5709
0	2.19733	27.576
0	2.19832	27.5891
0	2.19946	27.5985
0	2.20045	27.6114
0	2.20164	27.6198
0	2.20263	27.6327
0	2.20378	27.6419
0	2.20477	27.6548
0	2.20601	27.6619
0	2.207	27.6748
0	2.2082	27.6828
0	2.20919	27.6956
0	2.21031	27.7054
0	2.2113	27.7181
0	2.21241	27.7283
0	2.2134	27.741
0	2.21458	27.7491
0	2.21686	27.7326
0	2.21801	27.7415
0	2.219	27.7541
0	2.22021	27.7617
0	2.2212	27.7743
0	2.22235	27.7832
0	2.22334	27.7958
0	2.22559	27.7798
0	2.22658	27.7923
0	2.22779	27.8
0	2.22878	27.8125
0	2.22995	27.8208
0	2.23094	27.8333
0	2.23222	27.8392
0	2.23321	27.8516
0	2.2356	27.8324
0	2.23659	27.8448
0	2.23889	27.8278
0	2.23988	27.8402
0	2.24116	27.8459
0	2.24215	27.8583
0	2.24448	27.8406
0	2.24547	27.853
0	2.24658	27.8624
0	2.24757	27.8747
0	2.24889	27.8795
0	2.24988	27.8918
0	2.25111	27.8988
0	2.2521	27.911
0	2.25322	27.9202
0	2.2542	27.9324
0	2.25533	27.9416
0	2.25631	27.9538
0	2.25751	27.9613
0	2.2585	27.9734
0	2.25974	27.9799
0	2.26073	27.992
0	2.26193	27.9994
0	2.26291	28.0114
0	2.26418	28.0174
0	2.26517	28.0294
0	2.26628	28.0385
0	2.26727	28.0504
0	2.26845	28.0581
0	2.26944	28.07
0	2.27062	28.0777
0	2.27161	28.0896
0	2.27404	28.0696
0	2.27503	28.0815
0	2.27617	28.09
0	2.27716	28.1018
0	2.27843	28.1074
0	2.27942	28.1192
0	2.28053	28.1283
0	2.28152	28.14
0	2.28411	28.1167
0	2.2851	28.1284
0	2.28621	28.1375
0	2.2872	28.1492
0	2.28836	28.1571
0	2.28935	28.1688
0	2.29046	28.1778
0	2.29145	28.1894
0	2.2939	28.1692
0	2.29489	28.1808
0	2.29738	28.1596
0	2.29837	28.1712
0	2.29952	28.1792
0	2.30051	28.1907
0	2.30298	28.1703
0	2.30397	28.1818
0	2.30514	28.1892
0	2.30613	28.2007
0	2.30733	28.2077
0	2.30832	28.2192
0	2.30954	28.2255
0	2.31053	28.237
0	2.31165	28.2457
0	2.31264	28.257
0	2.31375	28.2657
0	2.31474	28.277
0	2.31589	28.285
0	2.31688	28.2963
0	2.31799	28.305
0	2.31897	28.3163
0	2.32011	28.3244
0	2.3211	28.3356
0	2.32228	28.3428
0	2.32327	28.354
0	2.32438	28.3627
0	2.32536	28.3739
0	2.3266	28.3797
0	2.32759	28.3909
0	2.3288	28.3974
0	2.32979	28.4085
0	2.33209	28.3915
0	2.33308	28.4026
0	2.33419	28.4111
0	2.33518	28.4222
0	2.33633	28.4298
0	2.33732	28.4408
0	2.33851	28.4477
0	2.3395	28.4587
0	2.3406	28.4673
0	2.34276	28.4534
0	2.34393	28.4604
0	2.34492	28.4714
0	2.34613	28.4778
0	2.34712	28.4887
0	2.34832	28.495
0	2.34931	28.5059
0	2.35048	28.5131
0	2.35265	28.4989
0	2.35384	28.5056
0	2.35615	28.4887
0	2.35727	28.4967
0	2.35826	28.5075
0	2.35942	28.5148
0	2.36156	28.5013
0	2.36269	28.5092
0	2.36368	28.52
0	2.36482	28.5276
0	2.36581	28.5384
0	2.36697	28.5455
0	2.36796	28.5562
0	2.36911	28.5635
0	2.3701	28.5742
0	2.37122	28.5822
0	2.3722	28.5928
0	2.37343	28.5985
0	2.37442	28.6091
0	2.37572	28.6132
0	2.37671	28.6238
0	2.37787	28.6308
0	2.37886	28.6413
0	2.38001	28.6485
0	2.381	28.6591
0	2.38214	28.6664
0	2.38313	28.6769
0	2.38424	28.6849
0	2.38523	28.6954
0	2.38636	28.703
0	2.38735	28.7134
0	2.38873	28.7157
0	2.39087	28.7023
0	2.39199	28.7101
0	2.39298	28.7205
0	2.39414	28.7273
0	2.39513	28.7377
0	2.39624	28.7456
0	2.39722	28.756
0	2.39837	28.7631
0	2.40051	28.7498
1	2.40167	8.55069
0	2.40278	28.7337
0	2.40377	28.744
0	2.40505	28.7483
0	2.40604	28.7586
0	2.40734	28.7626
0	2.40833	28.7729
0	2.40952	28.779
0	2.4105	28.7892
0	2.41169	28.7954
0	2.41268	28.8056
0	2.41393	28.8105
0	2.41492	28.8207
0	2.4161	28.8269
0	2.41709	28.8371
0	2.41822	28.8443
0	2.41921	28.8544
0	2.42035	28.8614
0	2.42134	28.8715
0	2.42248	28.8784
0	2.42347	28.8885
0	2.42477	28.8922
0	2.42576	28.9022
0	2.42688	28.9097
0	2.42787	28.9197
0	2.429	28.9267
0	2.42999	28.9367
0	2.43112	28.9439
0	2.43211	28.9538
0	2.43336	28.9584
0	2.43435	28.9683
0	2.43546	28.9759
0	2.43644	28.9858
0	2.43758	28.9928
0	2.43857	29.0026
0	2.4397	29.0096
0	2.44069	29.0195
0	2.44184	29.0261
0	2.44283	29.0359
0	2.44397	29.0426
0	2.44496	29.0524
0	2.44611	29.059
0	2.44709	29.0688
0	2.44823	29.0757
0	2.44921	29.0854
0	2.45032	29.0928
0	2.45131	29.1025
0	2.45243	29.1097
0	2.45342	29.1194
0	2.4546	29.1252
0	2.45559	29.1349
1	2.45693	8.25584
0	2.45792	29.1177
0	2.4589	29.1274
0	2.46014	29.132
0	2.46113	29.1417
0	2.46226	29.1486
0	2.46324	29.1582
0	2.46445	29.1635
0	2.46544	29.1731
0	2.46661	29.179
0	2.4676	29.1886
0	2.46878	29.1944
0	2.46977	29.2039
0	2.47095	29.2096
0	2.47193	29.2191
0	2.4731	29.2252
0	2.47408	29.2347
0	2.47521	29.2414
0	2.4762	29.2509
0	2.47739	29.2563
0	2.47838	29.2657
0	2.47956	29.2714
0	2.48055	29.2808
0	2.48166	29.2878
0	2.48265	29.2972
0	2.48379	29.3036
0	2.48478	29.313
0	2.48591	29.3196
0	2.48689	29.3289
0	2.48803	29.3353
0	2.48902	29.3446
0	2.49013	29.3516
0	2.49112	29.3609
0	2.49247	29.363
0	2.49346	29.3723
0	2.49461	29.3783
0	2.4956	29.3875
0	2.49692	29.3904
0	2.4979	29.3996
0	2.49903	29.4061
0	2.50002	29.4153
0	2.50127	29.4193
0	2.50226	29.4285
0	2.5034	29.4347
0	2.50439	29.4439
0	2.50559	29.4489
0	2.50658	29.458
0	2.50773	29.4639
0	2.50872	29.473
0	2.50984	29.4796
0	2.51083	29.4887
0	2.51194	29.4954
0	2.51293	29.5044
0	2.51403	29.5112
0	2.51502	29.5202
0	2.51613	29.5269
0	2.51712	29.5359
0	2.51834	29.5404
0	2.51933	29.5494
0	2.52048	29.5553
0	2.52147	29.5643
0	2.52258	29.5708
0	2.52357	29.5798
0	2.52471	29.5858
0	2.5257	29.5947
0	2.52684	29.6007
0	2.52783	29.6096
0	2.52895	29.6159
0	2.52994	29.6248
0	2.5312	29.6284
0	2.53219	29.6373
0	2.53337	29.6424
0	2.53436	29.6512
0	2.53552	29.6568
0	2.5365	29.6657
0	2.53763	29.6719
0	2.53862	29.6807
0	2.5399	29.6838
0	2.54089	29.6926
0	2.542	29.6989
0	2.54299	29.7077
0	2.5441	29.7142
0	2.54508	29.723
0	2.54632	29.7269
0	2.54731	29.7356
0	2.54849	29.7407
0	2.54948	29.7494
0	2.55078	29.752
0	2.55177	29.7607
0	2.55291	29.7664
0	2.5539	29.7751
0	2.55501	29.7815
0	2.55599	29.7901
0	2.55726	29.7935
0	2.55825	29.8021
0	2.55958	29.8042
0	2.56057	29.8127
0	2.56167	29.8191
0	2.56266	29.8276
0	2.56382	29.833
0	2.56481	29.8416
0	2.56594	29.8475
0	2.56692	29.856
0	2.56817	29.8596
0	2.56916	29.8681
0	2.57031	29.8736
0	2.5713	29.8821
0	2.57243	29.8878
